pm25,pm10,no2,so2,co,o3,pressure,aqi_change_rate,aqi_lag_1,aqi_lag_2,pm25_lag_1,aqi,year,month,day,hour
-0.08415296490772647,1.2304064697031756,-0.5215062987046887,0.11109695766801406,-0.5645109556012198,-0.28531063923354877,-0.7931788901083106,0.28868715012009105,-0.7653007428906571,-0.7652894661612941,-0.260736362531799,71,2025,8,25,10
-0.007377717328466129,1.2159499946666377,-0.6679448305711452,0.26517814728861205,-0.6630435096560864,-0.08791943516467049,-0.8070537025476567,0.0011491015869672678,-0.7229128302768288,-0.7652894661612941,-0.08415425821810565,71,2025,8,25,11
-0.07647544014980033,1.0019941641258776,-0.7386392942308138,0.26517814728861205,-0.6827500204670597,0.010776166869768655,-0.8486781398656796,0.0011491015869672678,-0.7229128302768288,-0.7229112903951844,-0.007379430255630315,71,2025,8,25,12
-0.09183048966565262,0.860320708767807,-0.7739865260606481,0.1585065544743521,-0.6718019589054078,0.060123967886988226,-0.918052202062395,0.0011491015869672678,-0.7229128302768288,-0.7229112903951844,-0.076476775421858,71,2025,8,25,13
-0.20699336103454316,0.6232345181685864,-0.7739865260606481,0.06368736086167641,-0.6520954480944345,0.03545006737837844,-1.0013010766984565,0.0011491015869672678,-0.7229128302768288,-0.7229112903951844,-0.09183174101435329,71,2025,8,25,14
-0.2837686086138035,0.4757784727959007,-0.7588377124192905,-0.007427034347830478,-0.6433369988451131,-0.06324553465606071,-1.126174388652541,0.28868715012009105,-0.7229128302768288,-0.7229112903951844,-0.20699398295806629,72,2025,8,25,15
-0.36054385619306384,0.4092786876278263,-0.7133912714952177,-0.07854142955733716,-0.6258201003464701,-0.260636738724939,-1.2094232632886026,0.0011491015869672678,-0.6805249176630005,-0.7229112903951844,-0.2837688109205416,72,2025,8,25,16
-0.39125395522476786,0.38325703256205845,-0.6527960169297876,-0.13780342556525943,-0.5688901802258806,-0.260636738724939,-1.237172888167295,0.0011491015869672678,-0.6805249176630005,-0.6805331146290747,-0.360543638883017,72,2025,8,25,17
-0.4910617770778064,0.2936268873355236,-0.3599189531968746,-0.16150822396842823,-0.42656537992440663,-0.5320496443196466,-1.1400492010918872,-0.2863889469461565,-0.6805249176630005,-0.6805331146290747,-0.391253570068007,71,2025,8,25,18
-0.5294494008674365,0.18086638205052877,0.0490990151197795,-0.18521302237159729,-0.24263794568865568,-0.8774842514401837,-1.0568003264558257,0.0011491015869672678,-0.7229128302768288,-0.6805331146290747,-0.491060846419225,71,2025,8,25,19
